,date,year,load,load_predict
24073,2015-11-29,2024,5798.2,5428.735208706807
24074,2015-11-30,2024,6750.6,6073.04113493409
24075,2015-12-01,2024,6747.4,6187.100833173547
24076,2015-12-02,2024,6770.2,6123.660846938049
24077,2015-12-03,2024,6680.1,6309.634688999852
24078,2015-12-04,2024,6587.9,6306.810077090813
24079,2015-12-05,2024,5931.0,5683.844435281961
24080,2015-12-06,2024,5950.6,5927.301408322076
24081,2015-12-07,2024,6750.2,6150.572767805489
24082,2015-12-08,2024,6786.4,6300.652032197793
24083,2015-12-09,2024,6728.6,6366.588219098676
24084,2015-12-10,2024,6665.8,6172.330976705189
24085,2015-12-11,2024,6596.2,6222.322944329751
24086,2015-12-12,2024,5864.2,5966.236906594509
24087,2015-12-13,2024,5862.8,5718.645160576644
24088,2015-12-14,2024,6812.6,6489.916252947734
24089,2015-12-15,2024,6667.0,6263.510918155861
24090,2015-12-16,2024,6683.9,6417.120847159471
24091,2015-12-17,2024,6858.7,6688.4604750888075
24092,2015-12-18,2024,6636.1,6748.305466991627
24093,2015-12-19,2024,6147.3,5962.392822510674
24094,2015-12-20,2024,6021.6,5713.130791287934
24095,2015-12-21,2024,6738.2,6254.227869692484
24096,2015-12-22,2024,6720.3,6120.148995112541
24097,2015-12-23,2024,6648.4,6114.301348649777
24098,2015-12-24,2024,6431.1,6002.045518104742
24099,2015-12-25,2024,5455.8,5126.729094713362
24100,2015-12-26,2024,5639.6,5665.270426258276
24101,2015-12-27,2024,5687.7,5435.848152518212
24102,2015-12-28,2024,6628.2,6232.834805224637
24103,2015-12-29,2024,6609.8,6404.688051758045
24104,2015-12-30,2024,6600.3,6595.733551327303
24105,2015-12-31,2024,6373.9,6551.191789483535
24106,2016-01-01,2024,5792.2,5650.487785752034
24107,2016-01-02,2024,5932.2,5679.68518901221
24108,2016-01-03,2024,5983.5,5781.59317647068
24109,2016-01-04,2024,7214.8,6590.090841989616
24110,2016-01-05,2024,7355.3,6610.657441044321
24111,2016-01-06,2024,7079.0,6457.3048495862295
24112,2016-01-07,2024,6877.9,6460.5757507522
24113,2016-01-08,2024,6774.4,6278.480381432389
24114,2016-01-09,2024,5981.8,5766.9323826395575
24115,2016-01-10,2024,5916.6,5823.056868018046
24116,2016-01-11,2024,7041.9,6379.6478677582945
24117,2016-01-12,2024,7023.1,6471.732256197969
24118,2016-01-13,2024,7282.6,6659.307855498179
24119,2016-01-14,2024,7076.4,6497.617746342903
24120,2016-01-15,2024,6716.0,6410.446850831537
24121,2016-01-16,2024,5875.7,5727.857108194008
24122,2016-01-17,2024,6131.3,5757.788346259906
24123,2016-01-18,2024,7074.8,5991.971693988478
24124,2016-01-19,2024,7417.1,6636.729699312715
24125,2016-01-20,2024,7123.8,6630.219030772321
24126,2016-01-21,2024,7122.4,6724.1202189370915
24127,2016-01-22,2024,7143.8,6632.577726421438
24128,2016-01-23,2024,6353.5,5902.417073177774
24129,2016-01-24,2024,6397.7,5979.42303250827
24130,2016-01-25,2024,7011.5,6198.723754116052
24131,2016-01-26,2024,6869.9,6307.650712854291
24132,2016-01-27,2024,6841.1,6430.69250541985
24133,2016-01-28,2024,6850.6,6363.0239046664265
24134,2016-01-29,2024,6839.5,6315.357945488642
24135,2016-01-30,2024,6108.7,5627.810047443865
24136,2016-01-31,2024,5969.0,5624.85877675368
24137,2016-02-01,2024,6662.2,6107.325446067258
24138,2016-02-02,2024,6644.1,6195.828356289564
24139,2016-02-03,2024,6755.6,6488.34229867634
24140,2016-02-04,2024,6581.3,6628.520702005921
24141,2016-02-05,2024,6817.6,6456.061771268138
24142,2016-02-06,2024,6032.5,5584.656336786219
24143,2016-02-07,2024,6003.9,5687.036757035871
24144,2016-02-08,2024,6969.2,6489.821984781197
24145,2016-02-09,2024,6937.5,6518.743447533632
24146,2016-02-10,2024,6926.6,6417.930081137409
24147,2016-02-11,2024,7335.9,6406.690901960772
24148,2016-02-12,2024,7228.7,6602.510530179316
24149,2016-02-13,2024,6974.4,6393.040633523462
24150,2016-02-14,2024,6958.7,6450.559102932654
24151,2016-02-15,2024,7103.3,6220.524550013922
24152,2016-02-16,2024,6835.9,6498.073195206132
24153,2016-02-17,2024,6928.2,6337.731891655212
24154,2016-02-18,2024,6893.6,6330.539690446603
24155,2016-02-19,2024,6860.9,6239.731186584436
24156,2016-02-20,2024,5799.1,5389.621700337965
24157,2016-02-21,2024,5839.9,5422.715550329283
24158,2016-02-22,2024,6527.2,5966.880524888971
24159,2016-02-23,2024,6915.2,6208.359116062258
24160,2016-02-24,2024,6792.0,6124.08478116964
24161,2016-02-25,2024,6671.6,6176.804887022639
24162,2016-02-26,2024,6703.1,5960.69908594132
24163,2016-02-27,2024,6009.6,5446.693429573421
24164,2016-02-28,2024,5761.3,5679.220798435963
24165,2016-02-29,2024,6445.8,6169.216557407375
24166,2016-03-01,2024,6483.3,5919.452512954747
24167,2016-03-02,2024,6418.4,5983.814758804482
24168,2016-03-03,2024,6724.8,6221.981704881388
24169,2016-03-04,2024,6758.3,6135.903698219387
24170,2016-03-05,2024,5977.5,5549.347686741887
24171,2016-03-06,2024,5927.6,5503.074986821409
24172,2016-03-07,2024,6375.3,5897.333171694851
24173,2016-03-08,2024,6298.9,5818.332044650808
24174,2016-03-09,2024,6296.7,5895.407363359259
24175,2016-03-10,2024,6586.7,6107.361797501373
24176,2016-03-11,2024,6171.7,5785.631408129043
24177,2016-03-12,2024,5529.3,5547.656942363851
24178,2016-03-13,2024,5473.0,5286.931075901499
24179,2016-03-14,2024,6455.6,5900.732033258687
24180,2016-03-15,2024,6241.8,5754.964475322968
24181,2016-03-16,2024,6120.1,5639.130232672395
24182,2016-03-17,2024,6182.7,5705.487092563911
24183,2016-03-18,2024,6131.5,5809.604125121582
24184,2016-03-19,2024,5613.3,5389.228406506736
24185,2016-03-20,2024,5807.5,5392.663132825607
24186,2016-03-21,2024,6329.1,5747.979902640738
24187,2016-03-22,2024,6274.0,5762.744754527792
24188,2016-03-23,2024,6226.3,5695.237827189456
24189,2016-03-24,2024,6155.7,5635.641035459666
24190,2016-03-25,2024,6098.1,5618.557044666759
24191,2016-03-26,2024,5420.3,5161.825792828951
24192,2016-03-27,2024,5351.9,5039.946652873374
24193,2016-03-28,2024,6322.2,5704.75179972785
24194,2016-03-29,2024,6148.7,5609.383823306483
24195,2016-03-30,2024,6149.7,5699.445238386274
24196,2016-03-31,2024,6248.4,5780.703528504097
24197,2016-04-01,2024,6584.9,5747.738872676762
24198,2016-04-02,2024,5466.0,5105.394086600079
24199,2016-04-03,2024,5611.3,5189.365559616072
24200,2016-04-04,2024,6501.3,5702.085606119052
24201,2016-04-05,2024,6679.6,5879.765273319516
24202,2016-04-06,2024,6403.0,5917.137610478594
24203,2016-04-07,2024,6357.5,5716.75546271063
24204,2016-04-08,2024,6211.2,5574.1764257465875
24205,2016-04-09,2024,5696.2,5208.071090666638
24206,2016-04-10,2024,5599.4,5149.803298882561
24207,2016-04-11,2024,6259.5,5584.95765546517
24208,2016-04-12,2024,6291.6,5890.553725685104
24209,2016-04-13,2024,6118.8,5651.758097939958
24210,2016-04-14,2024,6134.5,5728.592929653917
24211,2016-04-15,2024,6099.0,5721.062797181141
24212,2016-04-16,2024,5330.8,4978.102528506073
24213,2016-04-17,2024,5371.7,5014.870149979777
24214,2016-04-18,2024,6459.3,5854.275694138488
24215,2016-04-19,2024,6402.9,5684.849792327915
24216,2016-04-20,2024,6212.6,5729.455369620632
24217,2016-04-21,2024,6369.3,5815.632210171554
24218,2016-04-22,2024,6871.5,5943.1502244601925
24219,2016-04-23,2024,5524.5,4979.0918536086565
24220,2016-04-24,2024,5262.5,4951.2325082717025
24221,2016-04-25,2024,6129.5,5547.086742067533
24222,2016-04-26,2024,6111.5,5457.491363516019
24223,2016-04-27,2024,5982.3,5353.591034453626
24224,2016-04-28,2024,5968.9,5547.530028117254
24225,2016-04-29,2024,5970.7,5433.636187372968
24226,2016-04-30,2024,5274.5,4830.752355013008
24227,2016-05-01,2024,5464.8,5015.794121541972
24228,2016-05-02,2024,6192.6,5571.349625987924
24229,2016-05-03,2024,6226.3,5567.724057249006
24230,2016-05-04,2024,6220.2,5577.648960232878
24231,2016-05-05,2024,6132.8,5500.38049397807
24232,2016-05-06,2024,6260.8,5620.651959299982
24233,2016-05-07,2024,5339.6,4987.572214559032
24234,2016-05-08,2024,5219.2,4982.32725629486
24235,2016-05-09,2024,6232.9,5596.844683817239
24236,2016-05-10,2024,6123.5,5544.962278295292
24237,2016-05-11,2024,6367.3,6001.938192083703
24238,2016-05-12,2024,6693.9,5915.115463731094
24239,2016-05-13,2024,6404.3,5750.345159513034
24240,2016-05-14,2024,5604.6,5370.09269686543
24241,2016-05-15,2024,5344.7,5407.859891969856
24242,2016-05-16,2024,6074.3,5645.8696266372235
24243,2016-05-17,2024,6202.2,5853.994050610292
24244,2016-05-18,2024,6170.9,5660.541650991216
24245,2016-05-19,2024,6308.1,5812.160370153793
24246,2016-05-20,2024,6454.9,6170.919578544071
24247,2016-05-21,2024,5391.6,5503.70887298427
24248,2016-05-22,2024,5378.5,5286.889734534547
24249,2016-05-23,2024,6642.0,6975.282887501352
24250,2016-05-24,2024,6745.5,6039.15792954179
24251,2016-05-25,2024,7583.2,6572.327322744874
24252,2016-05-26,2024,8319.0,7022.355867319005
24253,2016-05-27,2024,8334.1,6848.326820398528
24254,2016-05-28,2024,7677.5,6631.548281662979
24255,2016-05-29,2024,7105.2,6463.829392269675
24256,2016-05-30,2024,7352.1,6990.393508362962
24257,2016-05-31,2024,8797.8,8257.752296234394
24258,2016-06-01,2024,8457.5,7490.417821782366
24259,2016-06-02,2024,7796.1,6476.2013344950965
24260,2016-06-03,2024,7186.2,6125.941968730865
24261,2016-06-04,2024,7156.2,6086.240208260342
24262,2016-06-05,2024,6508.8,5630.267824576966
24263,2016-06-06,2024,8257.2,6678.144374276751
24264,2016-06-07,2024,8491.2,7210.754544826839
24265,2016-06-08,2024,6950.3,6422.908258661109
24266,2016-06-09,2024,6631.2,6218.706372261835
24267,2016-06-10,2024,6865.4,6640.577511017096
24268,2016-06-11,2024,7360.1,6872.4046880469
24269,2016-06-12,2024,6938.5,6864.447959260836
24270,2016-06-13,2024,7193.4,7050.490542969685
24271,2016-06-14,2024,7460.4,7399.940854760872
24272,2016-06-15,2024,8093.7,7580.088367514719
24273,2016-06-16,2024,7604.7,7423.901189913357
24274,2016-06-17,2024,7656.2,7371.695890653748
24275,2016-06-18,2024,6870.7,6145.437994802112
24276,2016-06-19,2024,6852.5,6583.892323393124
24277,2016-06-20,2024,8478.5,7906.082668221891
24278,2016-06-21,2024,8937.4,8048.293882355834
24279,2016-06-22,2024,8666.4,7890.276855501655
24280,2016-06-23,2024,8466.3,7567.915043345172
24281,2016-06-24,2024,8279.5,7757.111022694941
24282,2016-06-25,2024,7121.3,6432.321654193569
24283,2016-06-26,2024,7112.1,6960.59132014307
24284,2016-06-27,2024,8686.6,8440.368586593573
24285,2016-06-28,2024,8214.8,9084.250204291302
24286,2016-06-29,2024,8593.4,8506.584612491542
24287,2016-06-30,2024,8567.0,8107.0406650780715
24288,2016-07-01,2024,8420.1,8471.125093057173
24289,2016-07-02,2024,6303.6,6836.858727081451
24290,2016-07-03,2024,6262.0,6531.945980666518
24291,2016-07-04,2024,6811.3,6851.244554587741
24292,2016-07-05,2024,9258.0,8626.316889005653
24293,2016-07-06,2024,9934.1,9255.982160931828
24294,2016-07-07,2024,10260.8,9625.549128462735
24295,2016-07-08,2024,9820.1,9437.096264719927
24296,2016-07-09,2024,6682.8,8526.985937457128
24297,2016-07-10,2024,6943.6,7534.288906804636
24298,2016-07-11,2024,8264.2,8034.2430119562205
24299,2016-07-12,2024,8666.1,8648.950127694086
24300,2016-07-13,2024,9023.5,8582.468908306875
24301,2016-07-14,2024,10111.8,9454.480240377266
24302,2016-07-15,2024,10025.8,8740.514035292676
24303,2016-07-16,2024,8703.8,7791.3226883565285
24304,2016-07-17,2024,8674.5,7788.6978306120145
24305,2016-07-18,2024,10508.2,9358.73761215366
24306,2016-07-19,2024,8916.8,8282.640378121341
24307,2016-07-20,2024,8781.3,7982.19478447877
24308,2016-07-21,2024,9518.1,8976.855719352066
24309,2016-07-22,2024,10505.2,9555.687438983608
24310,2016-07-23,2024,9191.1,8251.345904247428
24311,2016-07-24,2024,8859.8,7704.595636703578
24312,2016-07-25,2024,10632.2,7730.963718668185
24313,2016-07-26,2024,10156.8,8695.211906203513
24314,2016-07-27,2024,10211.2,8940.843831175456
24315,2016-07-28,2024,10416.6,8999.272128029637
24316,2016-07-29,2024,9402.8,8247.051433297844
24317,2016-07-30,2024,8447.8,7512.946415665669
24318,2016-07-31,2024,7740.1,7112.523312124967
24319,2016-08-01,2024,8583.1,7761.463323995754
24320,2016-08-02,2024,8186.6,7519.934486241483
24321,2016-08-03,2024,8235.2,8998.347854412403
24322,2016-08-04,2024,8417.0,7667.8013091873045
24323,2016-08-05,2024,8582.5,7620.648665579367
24324,2016-08-06,2024,8609.2,6980.685534218907
24325,2016-08-07,2024,7826.2,7518.820399336568
24326,2016-08-08,2024,9027.4,8457.765490417542
24327,2016-08-09,2024,9292.2,8546.958491160476
24328,2016-08-10,2024,10226.3,8527.389938350145
24329,2016-08-11,2024,11019.7,8476.354338641138
24330,2016-08-12,2024,10848.7,9121.321975455769
24331,2016-08-13,2024,10254.0,8808.761316730159
24332,2016-08-14,2024,10122.4,8467.510323374712
24333,2016-08-15,2024,10638.9,9475.235710938296
24334,2016-08-16,2024,10838.0,9554.318349065286
24335,2016-08-17,2024,9831.9,8216.283668375654
24336,2016-08-18,2024,9550.6,8622.768537958531
24337,2016-08-19,2024,9664.8,8516.324006714138
24338,2016-08-20,2024,8337.1,6958.205138218054
24339,2016-08-21,2024,8343.5,7715.965858591683
24340,2016-08-22,2024,8258.2,7593.688936548562
24341,2016-08-23,2024,8166.9,8431.59453848142
24342,2016-08-24,2024,8893.0,8094.839330001438
24343,2016-08-25,2024,8979.7,7823.501783555942
24344,2016-08-26,2024,10064.8,8575.55896827476
24345,2016-08-27,2024,8177.3,6537.178520693103
24346,2016-08-28,2024,8060.4,7448.549295696023
24347,2016-08-29,2024,9882.0,8554.173772688835
24348,2016-08-30,2024,9199.3,8059.131549678806
24349,2016-08-31,2024,9597.5,7772.348850937891
24350,2016-09-01,2024,8742.8,7977.408822009335
24351,2016-09-02,2024,7946.3,7625.405307612033
24352,2016-09-03,2024,6438.7,6255.392945205957
24353,2016-09-04,2024,6397.8,5982.121002651004
24354,2016-09-05,2024,6971.2,6174.008260074323
24355,2016-09-06,2024,8227.2,7169.079946730988
24356,2016-09-07,2024,9023.4,7833.585691988205
24357,2016-09-08,2024,9862.4,8585.797282093334
24358,2016-09-09,2024,10416.5,7892.56919641887
24359,2016-09-10,2024,9485.0,6812.859640110578
24360,2016-09-11,2024,7971.8,7595.119293886842
24361,2016-09-12,2024,7939.1,7243.631704686494
24362,2016-09-13,2024,8333.3,7694.287802986373
24363,2016-09-14,2024,9347.9,7636.224027936106
24364,2016-09-15,2024,7463.1,6951.070822537191
24365,2016-09-16,2024,7263.1,6218.952296250429
24366,2016-09-17,2024,6508.6,5325.564132411766
24367,2016-09-18,2024,7661.8,6249.556941563819
24368,2016-09-19,2024,8157.2,6577.210037083879
24369,2016-09-20,2024,8565.1,7350.04863761619
24370,2016-09-21,2024,8321.7,7148.115775769522
24371,2016-09-22,2024,8348.7,6891.51034900491
24372,2016-09-23,2024,8669.2,7208.47901821596
24373,2016-09-24,2024,6529.2,5353.927468191961
24374,2016-09-25,2024,5788.9,5906.350298528315
24375,2016-09-26,2024,6851.3,6451.905736724943
24376,2016-09-27,2024,7250.6,6241.346807077711
24377,2016-09-28,2024,6917.2,6147.888546290968
24378,2016-09-29,2024,6437.6,6009.369517965408
24379,2016-09-30,2024,6341.9,6853.863908468946
24380,2016-10-01,2024,5597.3,5435.589443665571
24381,2016-10-02,2024,5616.7,5500.379626068994
24382,2016-10-03,2024,6531.5,6184.333695032695
24383,2016-10-04,2024,6471.4,5713.929312728795
24384,2016-10-05,2024,6459.0,5683.107149736152
24385,2016-10-06,2024,6692.6,5706.804154466706
24386,2016-10-07,2024,6736.6,5884.607419253092
24387,2016-10-08,2024,5915.7,5319.543769595861
24388,2016-10-09,2024,5470.1,4998.340031849693
24389,2016-10-10,2024,5980.1,5381.54212489646
24390,2016-10-11,2024,6154.9,5925.793053863278
24391,2016-10-12,2024,6180.1,5493.490820602522
24392,2016-10-13,2024,6421.6,5960.654144841542
24393,2016-10-14,2024,6127.4,5717.468493120703
24394,2016-10-15,2024,5498.6,5179.100311738467
24395,2016-10-16,2024,5664.1,5289.446121089207
24396,2016-10-17,2024,7026.5,6202.737196362138
24397,2016-10-18,2024,7519.5,6012.307620925151
24398,2016-10-19,2024,7915.1,6616.509795654381
24399,2016-10-20,2024,6952.5,6070.452596936772
24400,2016-10-21,2024,7112.3,5863.922356784213
24401,2016-10-22,2024,5595.9,5077.490755699932
24402,2016-10-23,2024,5558.6,5181.622187873623
24403,2016-10-24,2024,6170.6,5803.224466931883
24404,2016-10-25,2024,6244.3,5851.811828259337
24405,2016-10-26,2024,6310.2,5978.339961411463
24406,2016-10-27,2024,6562.0,5986.711876193307
24407,2016-10-28,2024,6264.0,5593.840775066179
24408,2016-10-29,2024,5610.8,5239.8906660275825
24409,2016-10-30,2024,5820.6,5321.344629259926
24410,2016-10-31,2024,6200.4,5822.444188887263
24411,2016-11-01,2024,6306.5,5851.728433076675
24412,2016-11-02,2024,6507.9,6022.397043600854
24413,2016-11-03,2024,6603.4,5912.331040756769
24414,2016-11-04,2024,6165.4,5843.707152012542
24415,2016-11-05,2024,5592.4,5196.2267350088605
24416,2016-11-06,2024,5712.3,5224.97981149382
24417,2016-11-07,2024,6517.1,5919.415992072176
24418,2016-11-08,2024,6502.7,5994.579400520429
24419,2016-11-09,2024,6566.5,6012.645388046065
24420,2016-11-10,2024,6482.3,6100.655420508641
24421,2016-11-11,2024,6319.7,5860.0652121363655
24422,2016-11-12,2024,5703.7,5340.389775343054
24423,2016-11-13,2024,5661.7,5332.312398088969
24424,2016-11-14,2024,6491.8,5986.150911531447
24425,2016-11-15,2024,6607.0,6100.14387264576
24426,2016-11-16,2024,6477.3,5958.918685087692
24427,2016-11-17,2024,6489.8,6061.284968721519
24428,2016-11-18,2024,6437.6,5989.274753526961
24429,2016-11-19,2024,5703.3,5425.810853299526
24430,2016-11-20,2024,5965.0,5483.939430484991
24431,2016-11-21,2024,6810.7,6177.108643865135
24432,2016-11-22,2024,6809.4,6166.887490148986
24433,2016-11-23,2024,6489.7,6143.968692331614
24434,2016-11-24,2024,5505.5,5283.993118665156
24435,2016-11-25,2024,6032.3,6171.176308446968
24436,2016-11-26,2024,5702.9,5394.339469776254
24437,2016-11-27,2024,5836.1,5540.609376173634
24438,2016-11-28,2024,6672.1,6115.553262630587
24439,2016-11-29,2024,6765.0,6177.4698609018415
24440,2016-11-30,2024,6703.3,6086.211997762279
24441,2016-12-01,2024,6612.5,6041.923200474606
24442,2016-12-02,2024,6580.4,6071.5764139507455
24443,2016-12-03,2024,5984.3,5698.751384546839
24444,2016-12-04,2024,6007.4,5771.933486539567
24445,2016-12-05,2024,6754.0,6314.103451233233
24446,2016-12-06,2024,6809.2,6295.246637556576
24447,2016-12-07,2024,6825.8,6347.357403807018
24448,2016-12-08,2024,6862.7,6276.172345441384
24449,2016-12-09,2024,6946.3,6335.92537997625
24450,2016-12-10,2024,6328.1,5791.841169608765
24451,2016-12-11,2024,6423.5,6024.108522979111
24452,2016-12-12,2024,6930.9,6415.835131877683
24453,2016-12-13,2024,6933.2,6351.260442919227
24454,2016-12-14,2024,6978.1,6508.34840105032
24455,2016-12-15,2024,7509.7,6897.89557891717
24456,2016-12-16,2024,7413.3,6740.352627618786
24457,2016-12-17,2024,6549.3,6106.300274756872
24458,2016-12-18,2024,6257.4,5862.221951953023
24459,2016-12-19,2024,7361.3,6588.84494577916
24460,2016-12-20,2024,7314.8,6340.003468670753
24461,2016-12-21,2024,7022.5,6437.750334546466
24462,2016-12-22,2024,6847.0,6507.089155802431
24463,2016-12-23,2024,6604.9,6306.601472114013
24464,2016-12-24,2024,5877.5,5700.068527545401
24465,2016-12-25,2024,5507.6,5370.052503975623
24466,2016-12-26,2024,6144.0,6218.699542651164
24467,2016-12-27,2024,6409.8,6027.614446852444
24468,2016-12-28,2024,6741.9,6285.175758849415
24469,2016-12-29,2024,6702.7,6245.10161981721
24470,2016-12-30,2024,6661.2,6261.46537273049
24471,2016-12-31,2024,6130.3,5805.20865818053
24472,2017-01-01,2024,5722.2,5555.497849373574
24473,2017-01-02,2024,6365.2,6010.0905209119355
24474,2017-01-03,2024,6917.6,6210.839358507094
24475,2017-01-04,2024,6735.7,6183.423944915565
24476,2017-01-05,2024,7104.4,6545.823301028717
24477,2017-01-06,2024,7015.0,6372.525961876408
24478,2017-01-07,2024,6809.1,6213.11516354922
24479,2017-01-08,2024,6842.5,6434.865951512037
24480,2017-01-09,2024,7531.9,6806.510213679308
24481,2017-01-10,2024,7246.5,6809.534356100039
24482,2017-01-11,2024,6797.1,6642.274189937962
24483,2017-01-12,2024,6607.5,6296.868010246288
24484,2017-01-13,2024,6657.1,6113.18392871911
24485,2017-01-14,2024,6278.6,5771.367902091072
24486,2017-01-15,2024,6041.8,5647.243967761079
24487,2017-01-16,2024,6560.0,6269.464709006615
24488,2017-01-17,2024,6939.2,6529.973710685154
24489,2017-01-18,2024,6844.5,6473.204468226331
24490,2017-01-19,2024,6716.6,6449.526000498855
24491,2017-01-20,2024,6662.3,6253.092342842148
24492,2017-01-21,2024,5870.7,5754.30996525954
24493,2017-01-22,2024,5905.3,5524.788398506129
24494,2017-01-23,2024,6934.7,6362.3519722742285
24495,2017-01-24,2024,6927.1,6491.513601197176
24496,2017-01-25,2024,6625.8,6496.596456771685
24497,2017-01-26,2024,6643.9,6268.961789994925
24498,2017-01-27,2024,6691.5,6311.7557257367325
24499,2017-01-28,2024,6063.7,5741.987644469766
24500,2017-01-29,2024,5990.1,5643.315842521473
24501,2017-01-30,2024,6915.5,6430.043294800241
24502,2017-01-31,2024,7088.3,6560.1250587428585
24503,2017-02-01,2024,6799.3,6312.5908589144965
24504,2017-02-02,2024,6780.6,6310.413118974319
24505,2017-02-03,2024,6882.5,6429.642219007445
24506,2017-02-04,2024,6260.7,5827.868180024157
24507,2017-02-05,2024,6132.4,5818.438641336906
24508,2017-02-06,2024,6719.9,6516.203810696482
24509,2017-02-07,2024,6860.3,6383.27296556261
24510,2017-02-08,2024,6465.6,6065.116405886272
24511,2017-02-09,2024,7015.6,6345.823146735061
24512,2017-02-10,2024,7024.2,6535.514249744977
24513,2017-02-11,2024,6031.4,5647.571229575784
24514,2017-02-12,2024,6309.6,5864.340720098954
24515,2017-02-13,2024,6968.8,6317.4003679473635
24516,2017-02-14,2024,6784.7,6170.059575072384
24517,2017-02-15,2024,6701.2,6074.7067612813025
24518,2017-02-16,2024,6910.7,6217.651330346504
24519,2017-02-17,2024,6653.0,6107.874821195658
24520,2017-02-18,2024,5670.5,5711.755157652383
24521,2017-02-19,2024,5481.6,5350.686233128943
24522,2017-02-20,2024,5910.1,5637.033445604315
24523,2017-02-21,2024,6495.3,6023.924567886002
24524,2017-02-22,2024,6371.6,5893.83180153257
24525,2017-02-23,2024,6189.6,5823.422096189085
24526,2017-02-24,2024,6192.6,5790.799529302096
24527,2017-02-25,2024,5659.8,5255.7018631045485
24528,2017-02-26,2024,5801.8,5403.452724222973
24529,2017-02-27,2024,6416.2,5808.677344481742
24530,2017-02-28,2024,6461.8,5925.5171865814755
24531,2017-03-01,2024,6477.0,5978.235753252766
24532,2017-03-02,2024,6385.1,5916.093849727299
24533,2017-03-03,2024,6537.3,6020.8165627830485
24534,2017-03-04,2024,6358.6,5537.063230581638
24535,2017-03-05,2024,6242.8,5538.741030892688
24536,2017-03-06,2024,6709.8,5923.079035376275
24537,2017-03-07,2024,6499.1,5983.925866782117
24538,2017-03-08,2024,6257.0,5908.70461265967
24539,2017-03-09,2024,6243.4,5944.117919004677
24540,2017-03-10,2024,6667.3,6157.724519181915
24541,2017-03-11,2024,6386.1,6007.90492328768
24542,2017-03-12,2024,6323.2,5664.239413636878
24543,2017-03-13,2024,6853.2,6219.852562184706
24544,2017-03-14,2024,6533.0,6074.968626532601
24545,2017-03-15,2024,7048.7,5941.502529588975
24546,2017-03-16,2024,6896.1,6284.329135908438
24547,2017-03-17,2024,6682.6,5931.088503737722
24548,2017-03-18,2024,6049.2,5585.789127279945
24549,2017-03-19,2024,5831.5,5467.201703334448
24550,2017-03-20,2024,6423.6,5871.266828061465
24551,2017-03-21,2024,6235.6,5806.167804055184
24552,2017-03-22,2024,6549.5,5845.955033569982
24553,2017-03-23,2024,6605.2,5919.407661962063
24554,2017-03-24,2024,6466.8,5800.544514353173
24555,2017-03-25,2024,5572.5,5234.487837051296
24556,2017-03-26,2024,5783.2,5381.268333919296
24557,2017-03-27,2024,6497.9,6129.140161576213
24558,2017-03-28,2024,6462.9,5979.128789200185
24559,2017-03-29,2024,6238.2,5768.708899794467
24560,2017-03-30,2024,6227.6,5736.700287614775
24561,2017-03-31,2024,6555.8,5583.748710683472
24562,2017-04-01,2024,5687.5,5308.936206321016
24563,2017-04-02,2024,5495.6,5195.587481977354
24564,2017-04-03,2024,6062.7,5590.102929829831
24565,2017-04-04,2024,6255.6,5775.019320451581
24566,2017-04-05,2024,6151.5,5668.129848747024
24567,2017-04-06,2024,6500.4,5992.275639264467
24568,2017-04-07,2024,6239.8,5772.246752577686
24569,2017-04-08,2024,5403.3,5093.733722126686
24570,2017-04-09,2024,5354.2,5234.769871317672
24571,2017-04-10,2024,6160.9,5884.364032157455
24572,2017-04-11,2024,6378.8,5884.456496408366
24573,2017-04-12,2024,6335.1,5765.408979836051
24574,2017-04-13,2024,5941.8,5683.246602830772
24575,2017-04-14,2024,5739.2,5389.572782641911
24576,2017-04-15,2024,5234.9,4986.745134934913
24577,2017-04-16,2024,5602.7,5192.617361099487
24578,2017-04-17,2024,6289.6,5515.16192019845
24579,2017-04-18,2024,6008.4,5447.825029608523
24580,2017-04-19,2024,6137.9,5514.841591127251
24581,2017-04-20,2024,6174.5,5480.976599972844
24582,2017-04-21,2024,6097.6,5466.399261261813
24583,2017-04-22,2024,5351.1,5020.538883466264
24584,2017-04-23,2024,5332.2,5200.208517142028
24585,2017-04-24,2024,6030.6,5897.727358181826
24586,2017-04-25,2024,6206.1,5741.452015907365
24587,2017-04-26,2024,6176.1,5687.627732403718
24588,2017-04-27,2024,6298.6,5772.596423252051
24589,2017-04-28,2024,6812.0,5789.443833121482
24590,2017-04-29,2024,6294.8,5813.455240311683
24591,2017-04-30,2024,5336.4,5299.037473488298
24592,2017-05-01,2024,6405.4,5874.979183336365
24593,2017-05-02,2024,6685.6,6032.874913025968
24594,2017-05-03,2024,6194.1,5484.55140923348
24595,2017-05-04,2024,5991.4,5657.9661765809615
24596,2017-05-05,2024,6311.2,5952.481778470251
24597,2017-05-06,2024,5358.9,5058.972401820027
24598,2017-05-07,2024,5316.3,5301.822606894188
24599,2017-05-08,2024,6001.9,5601.1585114815225
24600,2017-05-09,2024,6012.5,5691.83493565723
24601,2017-05-10,2024,5990.7,5569.494679546919
24602,2017-05-11,2024,5967.0,5455.243379323848
24603,2017-05-12,2024,5969.2,5811.621610958863
24604,2017-05-13,2024,5375.9,5270.657618764191
24605,2017-05-14,2024,5216.5,5038.926071183494
24606,2017-05-15,2024,6079.8,5497.413264927333
24607,2017-05-16,2024,6612.7,6156.628467950159
24608,2017-05-17,2024,7987.4,6967.958367634877
